name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
Superman,Eminem,The Eminem Show,-2.0607156803567936,1.2499282262041327,0.6063798615881728,4,1.0772449962716506,0,-0.2465957064572177,-0.8423435555105893,-0.4894139155315267,0.14167918953924838,0.4628332809457071,0.39091610746157707,5voKHxbIqgBU7fZMX8Lu0T,1.2702078789630917,4,hiphop
Supermassive Black Hole,Muse,Black Holes and Revelations,1.2886781714999305,0.5058455050597341,1.2554806024770928,7,0.9795803190277758,1,-0.4485646227047674,-0.7467388618969588,-0.4720102145824206,-0.6192904312541423,1.0735071144016437,0.04217034537995499,3lPr8ghNDBLc2uZovNyLs9,-0.3630689723761316,4,rock
Supernova,Harry Lightfoot,Exogenesis,-2.0607156803567936,-0.48075306593913525,0.5786743421599871,5,-0.6096041378725671,0,-0.39743325150285613,-0.5663867900327598,1.7693642927567113,-0.46113924258971906,-1.6199869698917415,0.9123465412356744,0ZV9BcCV6l7Bg1L3KcQdhi,-0.4100093682865101,4,orchestral
Supersonic (Re-Recorded),J.J. Fad,"Disco Hits of The '70s, '80s & '90s",-1.2459982569321852,1.5585847623825495,0.3847357061626877,6,0.3939715358644996,0,0.9971748980292746,-0.8908094049229252,-0.4887103616633714,-0.8958777118780215,-0.10943339317337808,0.4606722215659346,1q8LqKDTwW5pZfhjdOL6l6,-0.11411892315649279,4,disco
Superstar,Usher,Confessions (Expanded Edition),0.7907953016293362,0.5334041243613785,-0.046678810647630915,6,0.7009989386952455,0,-0.3232927632600847,-0.512100213217449,-0.4894139155315267,1.1416485887178884,0.777771987507888,0.8156835028784871,18JosZY3HzD3lMy6iOOSAY,-0.6104187808260982,3,R&B
Superstition - Single Version,Stevie Wonder,The Definitive Collection,1.1981540133416406,0.31293516994822324,0.11955430592148286,8,-0.6111212590724724,1,-0.08297531861110165,-0.7805171763598189,-0.4678696822483006,-0.9682159237334975,1.4191715484333056,-0.6366290464110114,1h2xVEoJORqrg71HocgqXd,0.028729236216227257,4,disco
Sure Thing,Miguel,All I Want Is You,2.012871436766249,0.5940330868249962,0.012690159555624005,11,0.14516365908010073,0,0.2685528584020387,-0.8145970829160972,-0.48838046559122195,0.1133112633214146,-0.017256210764934762,-1.3153240128814618,0JXXNGljqupsJaZsgSbMZV,-0.5653749665686643,4,R&B
Surfboard,Dave Hause,Surfboard,-1.38178449416962,-1.4397930176363598,0.9071826439513305,7,0.1673515566287109,1,-0.3757024187420438,-0.8372164899224767,-0.4879664123578099,0.7090377138959237,1.0389406709984774,2.481336981981165,6vOCld6YP52WjVal0LoVii,-0.577228601899568,4,folk
Surrender,Cheap Trick,The Essential Cheap Trick,0.29291243175874193,-0.28784273082762435,1.3821344055773694,0,0.340493013567852,1,-0.4779651611458664,-0.8722916503870357,-0.4893970167735452,4.226660564907309,1.4076494006322502,0.5235014560760982,669cOBjpY4Y5O98Nmk6139,0.12751743306397859,4,rock
Surround Sound (feat. 21 Savage & Baby Tate),JID,Surround Sound (feat. 21 Savage & Baby Tate),-1.0649499406156056,-0.034303433252496386,-0.12187950623842048,5,0.37121471786592564,1,5.0749017513817005,-0.424638506126115,-0.4894139155315267,0.5742900643612132,0.05571739197508286,-1.4891921715397811,0cp97b37sFNsdIbQH6po3T,-0.15565406135597926,4,hiphop
Surrounded,Richard Buckner,Surrounded,-0.7028533079824462,-0.3815420364532154,-1.166773381815706,1,-0.7446279246641004,0,-0.6147415791109792,1.5930125988429342,0.379087988698526,-0.4398632979263437,-1.0273645013241253,-0.29206029715001075,3f14ZVCPfk6xn8xUdRQdp5,-0.8982131930251083,4,folk
Sussudio - 2016 Remaster,Phil Collins,No Jacket Required (2016 Remaster),0.836057380708481,0.7593848026348621,1.310891641333464,5,0.7011885788452334,1,0.0755319321148235,-0.7355799544404782,-0.17500276105444562,-0.8760201635255379,0.8545863061815907,0.08505434367165648,4qM461TqtpnP4GLRIXwEnW,0.2375191689347646,4,disco
Suzanne,Leonard Cohen,The Best Of Leonard Cohen,0.06660203636301741,-0.9602730417877474,-1.9860651706206232,6,-2.305176718916238,0,-0.4971394253465832,1.9338116644057184,-0.48847808789828656,-0.44695527948080216,-0.7508329540987955,0.4685041206045974,50LqU2nhdE3fmWOuqOjpjz,-0.1881093148919935,4,folk
Suzanne Beware of the Devil,Dandy Livingstone,Ska & Reggae Classics,-0.5218049916658664,1.0184358240703195,-0.6522423067208304,10,-0.2339270007461251,1,0.6392552996158956,0.009654108396370938,-0.4893711636936053,-0.5717741548392707,1.023577807263737,1.6576996706351905,6WNT9qmTeBBXl9VpN9UCgE,-1.033356489432741,4,reggae
Swan Lake: No. 13 Danses des cygnes: Allegro moderato,Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (Complete),-0.7028533079824462,0.020813805350792438,-2.220770499490824,6,-4.457592421281261,0,-0.5406010908682077,1.9669867946817416,2.8331108111160006,-0.7802784125403488,1.0427813869321625,-0.16977824682635204,0BsSkXxPlc8MfYI8WdFjnB,-1.8479383093724409,4,orchestral
Sweat (A La La La La Long),Inner Circle,Blazzin' Fire,1.0623677761042059,1.1617406444388705,0.4915998525285466,0,0.2251918023750838,1,1.776928308858422,-0.8577247522749273,-0.4894139155315267,-0.1278161095301724,1.6803402319238947,1.8879226939317117,1SssFw74DdHVjRa6ADggdD,-0.1896858483910035,4,reggae
Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,1.2434160924207853,-0.7177571919332769,1.3781764742304858,6,0.6772939199467318,1,-0.34118874318075365,-0.623387695688836,-0.20092316672332702,-0.44695527948080216,0.4666739968793922,0.2267595036111995,7snQQk1zcKl8gZ92AnueZW,1.3394331092955691,4,rock
Sweet Distraction,Sam Wills,Sweet Distraction,0.5192228271544667,1.3105571886677496,-1.083656823531149,11,0.25743062787306187,0,3.362000816117672,1.1526881424520807,-0.48875075710077737,-0.48950716880755285,0.7009576688341856,-1.174140979544497,6oYDza5APcRR4c8w1WEAml,-0.84707661020759,4,R&B
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,Sweet Dreams (Are Made Of This),1.5149885668956549,0.6381268777076267,0.42431501963152435,0,0.26444731342262184,0,-0.6045153048705969,-0.21653996166742379,-0.4894139155315267,-0.3902194270451347,1.430693696234361,0.22091168566233146,1TfqLAPs4K3s2rJMoCokcS,-0.3098105888343812,4,disco
Sweet Emotion,Aerosmith,Toys In The Attic,1.1076298551833506,-1.0870426905753117,0.6182536556288237,9,-0.3922765259861954,1,-0.5265399637876821,-0.88613472747494,-0.3897718365966059,-0.5036911319164697,-0.04414122230073073,-0.6736304183136723,73TxYZd0lBCVRrHawrAglA,0.3676839385034174,4,rock
